userid,wid,date,infl_1y,house_price_change,prob_unrate_up,prob_stocks_up,financial_past_12m,financial_12m,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,working,hh_inc_change,hh_spending_change,taxes_change,hh_inc_bin_rank,age_init,female,hispanic,black,educ,owner,num_kids,couple,optimist_unrate,optimist_stocks,optimist_house_price
70042948,201404,2014-04-11,1.0,3.0,51.0,42.0,3,3,3.0,3.0,2.0,1,1.0,2.0,1.0,37.4,36.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0,0,1
70042948,201405,2014-05-11,-1.0,5.0,50.0,53.0,3,4,3.0,3.0,9.0,1,2.0,1.0,2.0,37.4,36.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0,1,1
70042948,201406,2014-06-05,-2.0,5.0,15.0,26.0,3,3,3.0,3.0,2.0,1,0.0,0.0,0.0,37.4,36.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1,0,1
70042948,201407,2014-07-06,0.0,3.0,50.0,50.0,3,3,3.0,3.0,10.0,1,0.0,0.0,0.0,36.4,36.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0,0,1
70042948,201409,2014-09-03,3.0,2.0,50.0,40.0,3,3,3.0,3.0,9.0,1,0.0,0.0,1.0,27.8,36.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0,0,1
70042948,201410,2014-10-03,2.0,2.0,50.0,50.0,3,3,3.0,3.0,9.0,1,1.0,0.0,2.0,36.4,36.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0,0,1
70042948,201411,2014-11-05,3.0,5.0,50.0,23.0,3,3,3.0,3.0,36.0,1,0.0,-3.0,1.0,36.4,36.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0,0,1
70042948,201412,2014-12-10,2.0,3.0,32.0,50.0,2,3,2.0,3.0,50.0,1,0.0,0.0,1.0,36.4,36.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1,0,1
70042953,201401,2014-01-23,3.0,3.0,15.0,70.0,3,3,2.0,2.0,10.0,1,1.5,5.0,5.0,78.7,33.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1,1,1
70042953,201403,2014-03-25,2.0,2.0,30.0,60.0,3,3,3.0,3.0,0.0,1,1.0,3.0,1.0,65.5,33.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1,1,1
70042953,201404,2014-04-25,3.0,5.0,10.0,60.0,3,3,2.0,2.0,4.0,1,2.0,5.0,2.0,65.5,33.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1,1,1
70042953,201405,2014-05-22,3.5,9.0,28.0,50.0,3,3,3.0,3.0,2.0,1,1.5,5.0,-2.0,65.5,33.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1,0,1
70042953,201407,2014-07-04,2.0,4.0,50.0,62.0,3,4,3.0,3.0,2.0,1,3.0,3.0,3.0,77.8,33.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0,1,1
70042953,201410,2014-10-09,3.0,4.0,40.0,59.0,3,3,3.0,3.0,1.0,1,2.5,2.0,2.0,64.4,33.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1,1,1
70042953,201411,2014-11-03,50.0,5.5,50.0,50.0,3,3,3.0,3.0,3.0,1,3.5,3.0,3.0,64.4,33.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0,0,1
70042954,201401,2014-01-12,3.0,3.0,70.0,10.0,3,3,3.0,3.0,0.0,1,4.0,1.0,8.0,78.7,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0,0,1
70042954,201402,2014-02-10,2.0,2.0,20.0,10.0,3,2,3.0,3.0,0.0,1,1.0,1.0,3.0,54.3,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70042954,201403,2014-03-13,2.0,10.0,20.0,35.0,3,2,3.0,3.0,0.0,1,2.0,5.0,5.0,54.3,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70042954,201404,2014-04-15,2.0,3.0,45.0,50.0,3,3,3.0,3.0,0.0,1,2.0,3.0,2.0,65.5,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70042954,201405,2014-05-21,5.0,3.0,10.0,15.0,3,3,3.0,3.0,0.0,1,2.0,5.0,8.0,65.5,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70042954,201406,2014-06-16,5.0,6.0,25.0,2.0,3,3,3.0,3.0,0.0,1,2.0,5.0,5.0,65.5,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70042954,201407,2014-07-12,5.0,5.0,10.0,5.0,3,3,3.0,2.0,0.0,1,2.0,3.0,2.0,53.1,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70042954,201408,2014-08-02,2.0,4.0,5.0,5.0,3,2,3.0,3.0,0.0,1,1.0,3.0,2.0,53.1,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70042954,201409,2014-09-03,4.0,4.0,5.0,20.0,3,3,3.0,3.0,0.0,1,1.0,3.0,3.0,64.4,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70042954,201410,2014-10-03,4.0,5.0,50.0,20.0,3,3,3.0,3.0,0.0,1,2.0,3.0,5.0,64.4,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0,0,1
70042954,201412,2014-12-10,1.0,2.0,6.0,10.0,3,3,3.0,3.0,0.0,1,2.0,3.0,4.0,64.4,68.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70042958,201401,2014-01-12,5.0,5.0,85.0,35.0,1,2,1.0,1.0,70.0,1,-10.0,8.0,3.0,19.6,35.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0,0,1
70042958,201402,2014-02-12,5.0,5.0,50.0,50.0,3,3,1.0,1.0,5.0,1,-5.0,5.0,5.0,37.4,35.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0,0,1
70042958,201403,2014-03-18,5.0,3.0,60.0,30.0,4,3,1.0,1.0,10.0,1,-20.0,5.0,2.0,37.4,35.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042958,201404,2014-04-30,3.0,2.0,65.0,12.0,3,2,2.0,2.0,15.0,1,0.0,2.0,1.0,28.7,35.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042958,201405,2014-05-27,3.0,3.0,80.0,50.0,3,3,1.0,1.0,10.0,1,-1.0,5.0,2.0,28.7,35.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042958,201406,2014-06-24,2.0,3.0,2.0,2.0,3,2,2.0,1.0,8.0,1,-1.0,2.0,2.0,28.7,35.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0,1
70042958,201407,2014-07-30,2.0,4.0,2.0,5.0,3,2,2.0,2.0,75.0,1,-3.0,3.0,2.0,27.8,35.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0,1
70042958,201408,2014-08-30,2.0,3.0,2.0,3.0,3,3,1.0,1.0,5.0,1,-1.0,2.0,2.0,36.4,35.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1,0,1
70042958,201411,2014-11-30,2.0,2.0,2.0,2.0,3,3,1.0,1.0,5.0,1,-1.0,3.0,2.0,36.4,35.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1,0,1
70042958,201412,2014-12-30,3.0,3.0,2.0,2.0,3,3,2.0,2.0,15.0,1,-2.0,2.0,2.0,36.4,35.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1,0,1
70042960,201405,2014-05-17,25.0,10.0,30.0,10.0,3,2,2.0,1.0,40.0,1,3.0,3.0,4.0,78.7,52.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042960,201406,2014-06-25,30.0,20.0,25.0,10.0,3,2,1.0,1.0,30.0,1,6.0,8.0,2.0,78.7,52.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042960,201409,2014-09-24,20.0,20.0,10.0,4.0,2,2,1.0,1.0,50.0,1,3.0,5.0,2.0,77.8,52.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042960,201411,2014-11-22,25.0,-10.0,22.0,5.0,2,2,1.0,1.0,30.0,1,2.0,3.0,2.0,64.4,52.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,0
70042960,201412,2014-12-26,42.0,8.0,20.0,11.0,2,2,2.0,1.0,20.0,1,2.0,5.0,3.0,64.4,52.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042960,201501,2015-01-21,10.0,10.0,12.0,2.0,2,2,1.0,1.0,10.0,1,0.0,10.0,5.0,64.4,52.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042962,201402,2014-02-06,1.0,1.0,20.0,50.0,4,3,4.0,4.0,0.0,1,6.0,4.0,2.0,96.7,32.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70042962,201403,2014-03-11,2.0,3.0,15.0,30.0,4,4,4.0,4.0,3.0,1,6.0,5.0,2.0,96.7,32.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70042962,201404,2014-04-06,2.0,2.0,13.0,26.0,4,3,4.0,4.0,1.0,1,3.0,2.0,1.0,96.7,32.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70042966,201402,2014-02-06,3.0,3.0,41.0,50.0,2,2,2.0,2.0,1.0,0,40.0,20.0,60.0,37.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042966,201403,2014-03-05,4.0,2.0,60.0,30.0,2,3,2.0,2.0,1.0,0,25.0,50.0,20.0,37.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0,0,1
70042966,201404,2014-04-03,1.0,5.0,70.0,30.0,3,2,3.0,3.0,0.0,0,30.0,20.0,0.0,37.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0,0,1
70042966,201405,2014-05-06,3.0,1.0,10.0,5.0,3,3,2.0,2.0,0.0,0,0.0,3.0,2.0,45.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042966,201406,2014-06-16,3.0,1.0,30.0,5.0,3,3,3.0,3.0,0.0,0,8.0,3.0,1.0,37.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042966,201407,2014-07-14,3.0,1.0,50.0,50.0,3,3,3.0,3.0,0.0,0,1.5,2.0,2.0,36.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0,0,1
70042966,201408,2014-08-12,2.0,1.0,9.0,50.0,3,3,3.0,3.0,0.0,0,1.5,3.0,1.0,36.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042966,201409,2014-09-12,2.0,2.0,6.0,21.0,3,3,3.0,3.0,0.0,0,1.0,1.0,1.0,36.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042966,201410,2014-10-14,2.0,2.0,20.0,50.0,3,3,3.0,3.0,0.0,0,1.0,2.0,1.0,36.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042966,201411,2014-11-14,4.0,1.0,30.0,51.0,3,3,3.0,3.0,0.0,0,1.5,5.0,1.0,36.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,1,1
70042966,201412,2014-12-16,3.0,1.0,20.0,10.0,3,3,3.0,3.0,0.0,0,1.0,1.0,0.0,36.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70042966,201501,2015-01-14,3.0,3.5,50.0,30.0,3,2,3.0,2.0,0.0,0,1.0,1.0,1.0,36.4,69.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0,0,1
70042975,201401,2014-01-20,1.2,3.0,40.0,30.0,3,3,2.0,2.0,0.0,0,-10.0,10.0,10.0,19.6,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,1
70042975,201402,2014-02-10,3.0,2.0,75.0,50.0,2,3,1.0,1.0,0.0,0,-10.0,3.0,2.0,19.6,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,1
70042975,201403,2014-03-13,2.0,2.0,70.0,40.0,1,2,1.0,1.0,0.0,0,-1.0,1.0,-1.0,19.6,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,1
70042975,201404,2014-04-12,2.0,2.0,10.0,25.0,2,3,1.0,1.0,0.0,0,-2.0,-1.0,-1.0,19.6,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,1
70042975,201406,2014-06-12,2.0,1.0,50.0,30.0,2,2,1.0,1.0,0.0,0,-2.0,-2.0,-2.0,19.6,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,1
70042975,201408,2014-08-03,2.5,1.0,50.0,20.0,2,2,1.0,1.0,0.0,0,-1.5,1.5,1.0,19.0,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,1
70042975,201409,2014-09-02,2.0,2.0,60.0,40.0,1,2,1.0,1.0,0.0,0,-2.0,2.0,1.0,19.0,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,1
70042975,201410,2014-10-04,2.0,2.0,50.0,20.0,2,2,1.0,1.0,0.0,0,-2.0,2.0,2.0,19.0,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,1
70042975,201411,2014-11-03,2.0,2.0,50.0,22.0,2,2,1.0,1.0,0.0,0,1.0,2.0,2.0,19.0,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,1
70042975,201412,2014-12-04,2.0,2.0,22.0,22.0,3,2,1.0,1.0,0.0,0,-2.0,-2.0,-2.0,19.0,66.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,1
70042998,201401,2014-01-20,8.0,5.0,60.0,50.0,3,3,2.0,3.0,10.0,1,2.0,-10.0,8.0,65.5,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042998,201402,2014-02-10,8.0,3.0,50.0,50.0,3,3,2.0,2.0,2.0,1,6.0,4.0,6.0,65.5,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042998,201403,2014-03-15,6.0,4.0,50.0,49.0,3,3,2.0,2.0,1.0,1,4.0,3.0,6.0,65.5,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042998,201405,2014-05-02,8.0,0.0,50.0,51.0,3,3,3.0,3.0,14.0,1,5.0,8.0,5.0,65.5,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,1,0
70042998,201406,2014-06-05,6.0,5.0,50.0,50.0,3,3,3.0,3.0,0.0,1,2.0,0.0,3.0,65.5,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042998,201407,2014-07-06,8.0,5.0,50.0,50.0,3,3,3.0,3.0,5.0,1,2.0,8.0,2.0,64.4,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042998,201408,2014-08-05,8.0,4.0,39.0,44.0,3,3,3.0,3.0,0.0,1,3.0,6.0,5.0,64.4,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70042998,201409,2014-09-02,6.0,4.0,20.0,15.0,3,3,3.0,3.0,2.0,1,2.0,-2.0,5.0,64.4,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70042998,201410,2014-10-04,9.0,3.0,50.0,44.0,3,3,3.0,3.0,2.0,1,2.0,10.0,6.0,77.8,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042998,201411,2014-11-02,5.0,4.0,50.0,50.0,3,3,3.0,3.0,3.0,1,4.0,1.0,5.0,64.4,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70042998,201412,2014-12-07,6.0,3.0,50.0,40.0,3,3,3.0,3.0,1.0,1,2.0,1.0,2.0,77.8,62.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70043009,201402,2014-02-04,3.0,2.0,30.0,75.0,3,4,3.0,3.0,2.0,1,4.0,2.0,5.0,78.7,36.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1,1,1
70043009,201403,2014-03-06,2.0,4.0,24.0,76.0,3,4,3.0,3.0,10.0,1,3.0,4.0,5.0,78.7,36.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1,1,1
70043009,201404,2014-04-02,2.0,1.0,27.0,75.0,3,4,3.0,3.0,0.0,1,3.0,3.0,2.0,78.7,36.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1,1,1
70043009,201405,2014-05-09,1.0,2.0,38.0,75.0,3,4,3.0,3.0,1.0,1,3.5,2.0,2.0,78.7,36.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1,1,1
70043009,201406,2014-06-06,3.0,2.0,35.0,76.0,3,4,3.0,3.0,2.0,1,3.0,4.0,4.0,78.7,36.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1,1,1
70043009,201407,2014-07-06,2.0,2.0,50.0,70.0,3,4,3.0,3.0,1.0,1,3.0,2.0,3.0,77.8,36.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0,1,1
70043009,201408,2014-08-11,2.0,2.0,57.0,74.0,3,3,3.0,3.0,5.0,1,3.0,5.0,2.0,77.8,36.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0,1,1
70043013,201402,2014-02-05,6.0,3.0,30.0,50.0,3,4,1.0,2.0,25.0,1,2.0,-5.0,7.0,78.7,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043013,201403,2014-03-04,7.0,-10.0,50.0,70.0,4,3,1.0,3.0,10.0,1,-20.0,-12.0,5.0,65.5,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0,1,0
70043013,201404,2014-04-03,5.0,3.0,70.0,60.0,4,2,2.0,3.0,10.0,1,-2.0,7.0,4.0,78.7,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0,1,1
70043013,201405,2014-05-02,8.0,2.0,60.0,30.0,3,3,2.0,2.0,20.0,1,-20.0,5.0,5.0,65.5,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70043013,201406,2014-06-03,8.0,4.0,75.0,40.0,2,2,3.0,2.0,75.0,1,-10.0,10.0,6.0,78.7,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70043013,201407,2014-07-03,12.0,3.0,30.0,30.0,2,2,2.0,3.0,60.0,1,-30.0,12.0,7.0,64.4,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043013,201408,2014-08-04,8.0,-7.0,40.0,30.0,3,2,3.0,2.0,20.0,1,-40.0,10.0,5.0,77.8,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,0
70043013,201409,2014-09-04,7.0,2.0,60.0,50.0,3,2,4.0,2.0,10.0,1,-5.0,10.0,3.0,77.8,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70043013,201410,2014-10-09,7.0,-5.0,60.0,40.0,3,2,4.0,2.0,40.0,1,-10.0,6.0,8.0,64.4,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,0
70043013,201411,2014-11-03,7.0,-10.0,40.0,30.0,3,2,3.0,2.0,10.0,1,-15.0,10.0,7.0,77.8,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,0
70043013,201412,2014-12-04,7.0,2.0,40.0,70.0,3,2,3.0,2.0,15.0,1,-15.0,10.0,10.0,77.8,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70043013,201501,2015-01-06,-7.0,-3.0,60.0,5.0,3,2,3.0,2.0,10.0,1,2.0,15.0,7.0,77.8,60.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,0
70043024,201401,2014-01-11,-10.0,10.0,60.0,50.0,2,2,4.0,3.0,0.0,1,2.0,15.0,8.0,65.5,55.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0,0,1
70043024,201402,2014-02-17,4.0,7.0,20.0,20.0,3,2,4.0,3.0,0.0,1,1.0,-5.0,1.5,88.4,55.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70043024,201403,2014-03-16,5.0,15.0,25.0,10.0,3,2,4.0,3.0,0.0,1,0.0,15.0,5.0,88.4,55.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70043024,201404,2014-04-18,5.0,10.0,30.0,40.0,3,2,4.0,3.0,0.0,1,2.0,15.0,5.0,78.7,55.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70043024,201408,2014-08-15,5.0,10.0,30.0,10.0,2,2,4.0,4.0,0.0,1,2.0,15.0,5.0,77.8,55.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70043024,201409,2014-09-14,3.0,7.0,20.0,10.0,3,2,4.0,4.0,0.0,1,0.0,15.0,10.0,64.4,55.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70043024,201410,2014-10-13,4.0,7.0,40.0,9.0,3,2,3.0,4.0,0.0,1,0.0,15.0,5.0,77.8,55.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70043024,201411,2014-11-14,5.0,10.0,30.0,5.0,3,2,4.0,3.0,0.0,1,0.0,15.0,3.0,64.4,55.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70043024,201412,2014-12-14,6.0,4.0,60.0,20.0,3,2,3.0,4.0,0.0,1,0.0,15.0,5.0,77.8,55.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0,0,1
70043036,201401,2014-01-15,2.8,2.0,5.0,50.0,3,3,4.0,5.0,0.0,0,1.5,-3.0,5.0,88.4,67.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70043040,201401,2014-01-15,15.0,1.0,65.0,10.0,3,3,3.0,3.0,10.0,1,5.0,10.0,4.0,37.4,40.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70043044,201401,2014-01-28,2.0,5.0,20.0,50.0,3,4,4.0,4.0,0.0,0,5.0,-5.0,3.0,65.5,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043044,201402,2014-02-18,1.0,7.0,20.0,70.0,3,4,4.0,4.0,0.0,0,5.0,5.0,3.0,65.5,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70043044,201403,2014-03-22,2.0,7.0,40.0,80.0,3,4,4.0,3.0,0.0,0,-5.0,2.0,3.0,65.5,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70043044,201404,2014-04-22,2.0,5.0,20.0,70.0,3,4,4.0,4.0,0.0,0,5.0,2.0,1.0,54.3,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70043044,201405,2014-05-23,2.0,5.0,20.0,50.0,3,4,4.0,4.0,0.0,0,3.0,2.0,2.0,54.3,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043044,201406,2014-06-17,4.0,3.0,30.0,50.0,3,3,4.0,4.0,0.0,0,4.0,3.0,2.0,54.3,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043044,201407,2014-07-19,2.0,-2.0,30.0,70.0,4,3,4.0,4.0,0.0,0,4.0,3.0,2.0,53.1,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,0
70043044,201408,2014-08-18,2.0,1.0,30.0,60.0,3,3,4.0,4.0,0.0,0,3.0,2.0,1.0,53.1,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70043044,201409,2014-09-16,1.0,2.0,20.0,60.0,3,3,4.0,4.0,0.0,0,5.0,3.0,2.0,53.1,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70043044,201411,2014-11-07,1.0,2.0,40.0,60.0,4,4,4.0,4.0,0.0,0,2.0,1.0,1.0,44.3,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70043044,201412,2014-12-09,2.0,3.0,30.0,60.0,4,3,4.0,3.0,0.0,0,3.0,2.0,1.0,53.1,59.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70043051,201401,2014-01-14,25.0,10.0,50.0,45.0,4,4,1.0,3.0,75.0,0,25.0,25.0,25.0,88.4,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70043051,201403,2014-03-14,10.0,25.0,40.0,10.0,4,4,2.0,2.0,25.0,1,25.0,15.0,5.0,28.7,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043051,201404,2014-04-17,5.0,25.0,50.0,25.0,3,4,4.0,4.0,0.0,1,25.0,15.0,15.0,28.7,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70043051,201405,2014-05-15,10.0,-15.0,25.0,10.0,4,5,2.0,4.0,5.0,1,25.0,20.0,10.0,28.7,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,0
70043051,201406,2014-06-13,10.0,10.0,25.0,10.0,3,3,3.0,3.0,50.0,1,25.0,15.0,25.0,28.7,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043051,201407,2014-07-16,10.0,15.0,10.0,10.0,3,3,2.0,3.0,25.0,1,15.0,10.0,15.0,36.4,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043051,201408,2014-08-21,15.0,15.0,10.0,5.0,3,3,2.0,3.0,75.0,1,15.0,15.0,25.0,27.8,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043051,201409,2014-09-24,10.0,15.0,15.0,5.0,3,3,3.0,4.0,25.0,1,25.0,15.0,10.0,36.4,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043051,201410,2014-10-24,5.0,-15.0,15.0,5.0,3,3,3.0,3.0,25.0,1,10.0,25.0,25.0,36.4,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,0
70043051,201411,2014-11-22,10.0,-10.0,25.0,15.0,3,3,4.0,4.0,0.0,1,25.0,40.0,15.0,36.4,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,0
70043051,201412,2014-12-13,5.0,15.0,15.0,15.0,3,3,4.0,4.0,25.0,1,25.0,25.0,15.0,36.4,50.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70043055,201401,2014-01-20,25.0,5.0,30.0,20.0,3,4,3.0,3.0,0.0,0,20.0,25.0,10.0,54.3,29.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1,0,1
70043055,201402,2014-02-11,10.0,5.0,20.0,10.0,4,4,3.0,3.0,0.0,0,10.0,10.0,10.0,54.3,29.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1,0,1
70043055,201403,2014-03-13,15.0,10.0,25.0,15.0,4,4,3.0,3.0,0.0,0,20.0,15.0,5.0,65.5,29.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1,0,1
70043055,201404,2014-04-15,10.0,10.0,10.0,5.0,4,4,3.0,3.0,0.0,0,10.0,10.0,10.0,65.5,29.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1,0,1
70043055,201405,2014-05-15,10.0,3.0,5.0,10.0,4,4,3.0,3.0,0.0,0,15.0,5.0,3.0,65.5,29.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1,0,1
